myoutcomenext,diff_share
1,0.5725679
0,-0.5725679
,
1,0.4703908
0,-0.4703908
1,0.9906632
0,-0.9906632
1,
0,
1,
1,0.347393
0,-0.347393
1,
1,
1,
1,0.2693869
0,-0.2693869
0,0.1236025
0,-0.1236025
1,0.2785882
0,-0.2785882
0,-0.3589991
1,0.4606866
0,-0.4606866
1,
1,
1,
1,
1,
1,
1,
0,0.6307064
0,-0.6307064
0,0.1050326
0,-0.1050326
0,-0.5208159
0,
1,0.378124
0,-0.378124
0,0.0657095
0,-0.0657095
1,0.2499962
0,-0.2499962
0,-0.5747476
,
0,0.3042833
0,-0.3042833
0,-0.6389723
1,0.3002055
0,-0.3002055
0,-0.639972
0,
1,0.0309519
0,-0.0309519
1,0.248957
0,-0.248957
0,-0.6202117
1,0.2450413
0,-0.2450413
0,-0.6177981
1,0.1389218
0,-0.1389218
0,-0.5634228
1,0.6523929
0,-0.6523929
1,0.3075967
0,-0.3075967
0,-0.6490023
1,0.1248691
0,-0.1248691
1,0.616887
0,-0.616887
1,0.8537815
0,-0.8537815
0,0.4917874
0,-0.4917874
1,0.1544592
0,-0.1544592
0,-0.4842642
1,0.1819069
0,-0.1819069
0,-0.1906203
0,-0.4334323
1,0.2447155
0,-0.2447155
1,
0,
1,0.0120693
0,-0.0120693
0,-0.4798357
1,0.0705313
0,-0.0705313
1,0.3973598
0,-0.3973598
1,0.2775655
0,-0.2775655
0,0.6733503
0,-0.6733503
1,0.201442
0,-0.201442
1,
1,0.3617392
0,-0.3617392
0,-0.6490391
,0.3861997
,-0.3861997
1,0.2463315
0,-0.2463315
1,0.2086954
0,-0.2086954
1,0.388119
0,-0.388119
1,0.5818443
0,-0.5818443
1,0.4834647
0,-0.4834647
1,0.3807612
0,-0.3807612
1,0.53273
0,-0.53273
0,
1,0.0114987
0,-0.0114987
1,0.3921132
0,-0.3921132
1,0.185049
0,-0.185049
0,0.1124344
0,-0.1124344
0,-0.5205137
1,0.2351742
0,-0.2351742
1,0.3238953
0,-0.3238953
1,0.0549777
0,-0.0549777
1,0.6356388
0,-0.6356388
1,0.2857523
0,-0.2857523
1,
0,0.2358364
0,-0.2358364
0,-0.5600081
1,0.1630293
0,-0.1630293
0,-0.5318307
1,
0,
0,0.1638788
0,-0.1638788
1,0.6604979
0,-0.6604979
1,0.6838614
0,-0.6838614
1,0.5485365
0,-0.5485365
0,-0.7057577
,0.5830363
,-0.5830363
1,0.2427343
0,-0.2427343
1,0.1328906
0,-0.1328906
0,-0.5286735
0,-0.5293753
1,0.1666891
0,-0.1666891
0,-0.5502532
1,0.5151283
0,-0.5151283
1,0.3323846
0,-0.3323846
1,0.3451906
0,-0.3451906
1,
1,0.5229371
0,-0.5229371
1,
0,0.387731
0,-0.387731
1,0.1448862
0,-0.1448862
1,0.2988326
0,-0.2988326
0,0.2749466
0,-0.2749466
0,0.066144
0,-0.066144
0,-0.3070751
0,-0.4033373
1,0.1528929
0,-0.1528929
1,0.0900128
0,-0.0900128
0,-0.4585778
0,0.0336527
0,-0.0336527
0,-0.4813116
1,0.005585
0,-0.005585
0,-0.4589219
1,0.0110592
0,-0.0110592
0,-0.4801162
1,0.1239072
0,-0.1239072
0,-0.5498105
1,0.2355167
0,-0.2355167
0,0.2464542
0,-0.2464542
1,0.0708899
0,-0.0708899
0,-0.4831206
1,0.1451227
0,-0.1451227
0,-0.5385279
1,0.2009774
0,-0.2009774
0,-0.5845884
0,-0.5894755
1,0.3830865
0,-0.3830865
0,-0.6376234
0,-0.6420054
0,-0.6616416
,0.3371762
,-0.3371762
0,0.0869106
0,-0.0869106
0,-0.4670755
1,0.0481755
0,-0.0481755
0,0.1673345
0,-0.1673345
0,0.0341094
0,-0.0341094
1,0.0128587
0,-0.0128587
0,-0.5022976
1,0.0819539
0,-0.0819539
1,0.5313466
0,-0.5313466
1,0.160339
0,-0.160339
1,0.2240622
0,-0.2240622
0,0.1644906
0,-0.1644906
1,0.0743825
0,-0.0743825
1,0.197803
0,-0.197803
1,0.218485
0,-0.218485
1,0.4556166
0,-0.4556166
0,-0.7026159
1,0.017915
0,-0.017915
1,0.1469512
0,-0.1469512
1,0.2375165
0,-0.2375165
0,0.3873551
0,-0.3873551
1,0.007423
0,-0.007423
1,0.0402932
0,-0.0402932
1,
1,0.2680129
0,-0.2680129
0,
1,0.2617469
0,-0.2617469
1,0.1756653
0,-0.1756653
1,0.3430595
0,-0.3430595
0,-0.6074173
,0.2183728
,-0.2183728
1,0.0048801
0,-0.0048801
1,0.0837671
0,-0.0837671
0,-0.5287225
1,0.1332487
0,-0.1332487
0,-0.5534856
1,0.0583225
0,-0.0583225
0,-0.5107753
1,0.1004741
0,-0.1004741
1,0.1079943
0,-0.1079943
1,0.0134164
0,-0.0134164
1,0.1666851
0,-0.1666851
1,0.1963373
0,-0.1963373
1,0.0889073
0,-0.0889073
0,0.1251558
0,-0.1251558
1,0.0840796
0,-0.0840796
0,-0.5245016
1,0.158756
0,-0.158756
0,-0.4833737
0,0.067064
1,-0.067064
1,0.0228725
0,-0.0228725
1,0.0679453
0,-0.0679453
0,-0.5142018
1,0.250211
0,-0.250211
1,0.2039543
0,-0.2039543
1,0.3621882
0,-0.3621882
1,0.2759111
0,-0.2759111
0,-0.584235
0,-0.6019124
1,0.3024657
0,-0.3024657
0,-0.6058339
1,0.7966451
0,-0.7966451
0,-0.8275697
1,0.4687775
0,-0.4687775
0,-0.6928837
,0.4644403
,-0.4644403
,-0.6854871
0,0.0484511
0,-0.0484511
0,-0.4711893
0,-0.482262
1,0.0760484
0,-0.0760484
0,-0.5117856
1,0.2961475
0,-0.2961475
0,-0.6283652
,0.6593243
,-0.6593243
1,
1,
1,
1,
1,
1,
1,
0,
1,0.198233
0,-0.198233
1,0.3151064
0,-0.3151064
1,0.186765
0,-0.186765
0,-0.5268146
0,-0.5708902
1,0.3438002
0,-0.3438002
0,-0.4742436
1,0.5870017
0,-0.5870017
0,-0.7084997
1,0.225266
0,-0.225266
0,-0.5591676
1,0.2503834
0,-0.2503834
1,0.2787154
0,-0.2787154
1,0.8954095
0,-0.8954095
0,0.2331908
0,-0.2331908
0,-0.5977241
1,0.0200265
0,-0.0200265
1,
1,0.1929902
0,-0.1929902
0,-0.5850478
0,
1,0.2340823
0,-0.2340823
0,-0.5711791
1,0.3462495
0,-0.3462495
1,0.3060487
0,-0.3060487
0,-0.628796
,
1,
1,
1,
1,
1,
1,
1,
0,
1,0.250778
0,-0.250778
0,-0.5991603
1,0.0929749
0,-0.0929749
1,0.2115346
0,-0.2115346
0,-0.44929
1,0.357906
0,-0.357906
0,-0.4828038
1,0.1337333
0,-0.1337333
0,-0.5144497
0,-0.5458815
1,0.3221785
0,-0.3221785
0,0.1520942
0,-0.1520942
1,0.0800168
0,-0.0800168
0,0.2390641
0,-0.2390641
0,-0.5821683
0,-0.6023288
0,0.0083902
0,-0.0083902
1,0.2177923
0,-0.2177923
0,-0.5923805
1,0.3339735
0,-0.3339735
0,0.8849092
0,-0.8849092
0,0.0257823
0,-0.0257823
1,0.0156522
0,-0.0156522
0,-0.4810758
0,-0.4886323
0,-0.4890531
1,0.4715741
0,-0.4715741
1,0.2779801
0,-0.2779801
0,-0.6199978
,0.3866346
,-0.3866346
1,
1,
1,
1,
1,0.9999106
0,-0.9999106
1,
1,
0,
0,
0,
1,0.8239878
0,-0.8239878
0,-0.9000209
0,0.7826408
0,-0.7826408
1,0.5498591
0,-0.5498591
0,-0.7301013
0,-0.7429352
1,0.917677
0,-0.917677
0,-0.9588159
1,0.9794347
0,-0.9794347
1,
1,
1,0.9251794
0,-0.9251794
1,0.9241419
0,-0.9241419
1,0.6113397
0,-0.6113397
0,0.9216235
0,-0.9216235
1,0.4745804
0,-0.4745804
1,0.2296945
0,-0.2296945
0,-0.5801463
0,0.2719849
0,-0.2719849
1,0.0309134
0,-0.0309134
0,-0.4924101
0,-0.4942153
,0.1620556
,-0.1620556
1,0.7614827
0,-0.7614827
0,0.699646
0,-0.699646
1,0.8742622
0,-0.8742622
1,
1,
1,0.4682344
0,-0.4682344
1,
0,
1,0.1800715
0,-0.1800715
0,-0.5768619
1,0.1734128
1,-0.1734128
1,0.70703
0,-0.70703
0,-0.7343408
1,0.6947135
0,-0.6947135
0,-0.816604
0,0.3959279
0,-0.3959279
0,-0.6910966
1,0.9950843
0,-0.9950843
0,-0.9975038
1,0.6076491
0,-0.6076491
1,
1,0.9587996
0,-0.9587996
1,
1,
1,0.5499128
0,-0.5499128
1,0.923234
0,-0.923234
1,
1,0.3946991
0,-0.3946991
0,-0.6606056
0,
1,0.0169706
0,-0.0169706
0,-0.4813742
,0.1286459
,-0.1286459
1,
1,
1,
1,
1,
1,
1,
0,
1,0.0597444
0,-0.0597444
0,
1,0.3342177
0,-0.3342177
0,-0.4437356
0,-0.4856694
0,-0.5524235
0,-0.5583559
1,0.5183036
0,-0.5183036
1,0.4976163
0,-0.4976163
0,-0.7279591
0,0.9998758
0,-0.9998758
0,-0.9998758
0,-0.9998758
0,-0.9998758
0,-0.9998758
0,-0.9998758
1,
1,0.9368289
0,-0.9368289
1,0.8825129
0,-0.8825129
1,0.6243902
0,-0.6243902
0,-0.7958021
1,0.9176804
0,-0.9176804
1,0.578089
0,-0.578089
0,0.2982017
0,-0.2982017
0,-0.633114
0,0.3428162
0,-0.3428162
1,0.3364888
0,-0.3364888
0,-0.6313249
1,0.0100788
0,-0.0100788
1,0.1348603
0,-0.1348603
0,-0.5447839
0,-0.5478398
,0.394523
,-0.394523
0,
1,0.6469756
0,-0.6469756
0,
1,
0,
0,
0,
0,
1,0.211272
0,-0.211272
1,0.2688301
0,-0.2688301
1,0.2976784
0,-0.2976784
0,-0.4825214
1,0.2241715
0,-0.2241715
0,-0.5778877
1,0.2416331
0,-0.2416331
0,-0.5721301
0,-0.5855106
0,-0.5882925
1,0.1564991
0,-0.1564991
0,-0.5497885
0,-0.5591612
1,0.1398553
0,-0.1398553
0,-0.5605041
0,0.2341388
0,-0.2341388
0,0.039807
0,-0.039807
0,-0.4883499
0,-0.4961964
0,-0.5029896
1,0.0683427
0,-0.0683427
0,-0.5284394
1,0.1976378
0,-0.1976378
0,-0.5913705
0,-0.5954622
1,0.4567446
0,-0.4567446
0,-0.7249031
1,0.3358812
0,-0.3358812
0,-0.6600958
0,0.8686092
0,-0.8686092
0,-0.9162276
1,0.0733417
0,-0.0733417
0,-0.5073888
0,-0.5134063
1,0.581491
0,-0.581491
1,0.4364135
0,-0.4364135
0,-0.7005601
0,-0.7012666
,0.4368437
,-0.4368437
0,0.4547712
0,-0.4547712
1,
1,
1,0.4509541
0,-0.4509541
1,0.5782903
0,-0.5782903
1,
1,
0,
0,0.1910625
0,-0.1910625
1,0.2871894
0,-0.2871894
1,0.5465165
0,-0.5465165
0,-0.7449101
0,-0.752985
0,
1,0.7082853
0,-0.7082853
0,-0.8370329
1,0.8454044
0,-0.8454044
0,-0.8838047
0,-0.9096784
0,-0.9097033
0,-0.9097033
0,
1,0.8985012
0,-0.8985012
0,-0.9159265
1,0.4690943
0,-0.4690943
0,-0.7130933
0,-0.7207057
1,0.9366571
0,-0.9366571
0,0.9358948
0,-0.9358948
1,0.1954031
0,-0.1954031
1,0.361941
0,-0.361941
0,-0.670359
0,0.4106933
0,-0.4106933
1,0.5212755
0,-0.5212755
0,-0.635058
0,-0.6398501
0,-0.68479
0,-0.6894616
1,0.5387775
0,-0.5387775
1,0.4402657
0,-0.4402657
0,-0.6954623
,
0,0.84767
0,-0.84767
1,0.7672694
0,-0.7672694
1,
1,0.7468537
0,-0.7468537
1,0.8324767
0,-0.8324767
1,0.6013296
0,-0.6013296
1,
0,0.5831509
0,-0.5831509
1,
0,0.425975
0,-0.425975
1,0.6103088
0,-0.6103088
0,-0.6971045
0,-0.7349886
1,0.7641076
0,-0.7641076
0,-0.7946768
0,-0.8351618
1,0.8818353
0,-0.8818353
1,0.7418723
0,-0.7418723
1,
0,
1,
1,0.3175152
0,-0.3175152
0,-0.6587109
0,-0.6587226
0,-0.6587226
1,0.7267327
0,-0.7267327
0,0.3456199
0,-0.3456199
1,
1,
1,
1,
1,0.9998974
0,-0.9998974
0,
0,0.3775102
0,-0.3775102
1,0.8119199
0,-0.8119199
0,0.3771255
0,-0.3771255
1,0.2962977
0,-0.2962977
1,0.9440929
0,-0.9440929
0,0.2843934
0,-0.2843934
0,0.2861072
0,-0.2861072
1,0.3965897
0,-0.3965897
0,0.0680521
0,-0.0680521
0,0.0844522
0,-0.0844522
0,-0.4991025
1,
1,
1,
1,
1,
0,
0,0.1779307
0,-0.1779307
0,0.7276605
0,-0.7276605
0,-0.8637587
1,0.0246812
0,-0.0246812
0,0.5802131
0,-0.5802131
0,0.0771448
0,-0.0771448
1,0.0562537
0,-0.0562537
0,-0.3564559
1,0.514705
0,-0.514705
0,-0.7566736
0,0.6691605
0,-0.6691605
1,0.2082971
0,-0.2082971
1,0.4832762
0,-0.4832762
0,0.1476422
0,-0.1476422
1,0.0469167
0,-0.0469167
,0.1594548
,-0.1594548
1,
1,0.3728234
0,-0.3728234
1,
1,0.1192261
0,-0.1192261
1,0.9998667
0,-0.9998667
0,0.2270634
0,-0.2270634
1,0.3869039
0,-0.3869039
0,0.0948721
0,-0.0948721
1,0.0628629
0,-0.0628629
1,0.3424727
0,-0.3424727
1,0.3340031
0,-0.3340031
1,0.5457841
0,-0.5457841
0,0.0365179
0,-0.0365179
0,0.5688701
0,-0.5688701
0,0.3193135
0,-0.3193135
1,0.596065
0,-0.596065
1,0.4938121
0,-0.4938121
0,0.4100337
0,-0.4100337
1,0.0301525
0,-0.0301525
0,-0.4770108
0,0.3543194
0,-0.3543194
1,0.1385395
0,-0.1385395
0,-0.5327182
0,-0.5567012
,0.61484
,-0.61484
0,
1,0.755085
0,-0.755085
0,
1,
1,0.9999224
0,-0.9999224
0,
0,0.5491683
0,-0.5491683
0,0.2998182
0,-0.2998182
1,0.3114641
0,-0.3114641
1,0.9579401
0,-0.9579401
1,0.6201754
0,-0.6201754
0,-0.7032715
1,0.3838838
0,-0.3838838
0,0.4474861
0,-0.4474861
1,0.0467334
0,-0.0467334
1,0.0361232
0,-0.0361232
1,0.270057
0,-0.270057
,0.1504422
,-0.1504422
1,0.7394826
0,-0.7394826
0,-0.8172035
1,0.738923
0,-0.738923
1,
1,0.5931232
0,-0.5931232
0,-0.7699274
1,0.9999421
0,-0.9999421
0,-0.9999421
0,
0,0.0208561
0,-0.0208561
0,0.6539737
0,-0.6539737
1,0.6946484
0,-0.6946484
1,
1,
1,
1,
0,
1,
1,
1,
1,
0,
0,
0,0.0136548
1,-0.0136548
1,0.0149761
0,-0.0149761
1,0.127015
0,-0.127015
1,0.1756757
0,-0.1756757
1,0.1685267
0,-0.1685267
1,0.6382116
0,-0.6382116
1,
1,
1,0.6931336
0,-0.6931336
0,0.6033968
0,-0.6033968
1,0.2652395
0,-0.2652395
1,0.2241939
0,-0.2241939
0,0.4892883
0,-0.4892883
1,0.2750031
0,-0.2750031
1,0.3376561
0,-0.3376561
1,0.0446927
0,-0.0446927
0,0.0813185
0,-0.0813185
0,-0.4793686
1,0.2320628
0,-0.2320628
1,0.4514542
0,-0.4514542
,0.9906082
,-0.9906082
0,
1,0.8228962
0,-0.8228962
1,
1,
1,
1,
1,
1,0.6495726
0,-0.6495726
1,
1,0.4536248
0,-0.4536248
1,0.5251583
0,-0.5251583
0,
0,0.6349993
0,-0.6349993
0,0.4118873
0,-0.4118873
0,0.2341395
0,-0.2341395
1,0.9887149
0,-0.9887149
0,0.9947705
0,-0.9947705
1,0.1386576
0,-0.1386576
1,0.4691179
0,-0.4691179
0,0.2265747
0,-0.2265747
1,0.1895571
0,-0.1895571
,0.9040022
,-0.9040022
1,
1,
1,
1,
1,
1,0.7914737
0,-0.7914737
1,
1,
1,0.1519074
0,-0.1519074
1,0.3144751
0,-0.3144751
1,
0,0.5779207
0,-0.5779207
0,0.6406437
0,-0.6406437
1,0.5406535
0,-0.5406535
0,0.6822922
0,-0.6822922
0,0.4530158
0,-0.4530158
1,0.1857781
0,-0.1857781
1,0.1530128
0,-0.1530128
1,0.223913
0,-0.223913
,0.1089545
,-0.1089545
1,0.4380878
0,-0.4380878
0,0.6204487
0,-0.6204487
1,0.6426564
0,-0.6426564
0,0.3207478
0,-0.3207478
1,
1,0.2184318
0,-0.2184318
1,
1,0.409887
0,-0.409887
1,0.2896261
0,-0.2896261
1,0.2784053
0,-0.2784053
0,
1,0.0568276
0,-0.0568276
0,-0.5282025
1,0.1554541
0,-0.1554541
1,0.1183135
0,-0.1183135
0,0.3636654
0,-0.3636654
1,0.4624425
0,-0.4624425
1,0.3153151
0,-0.3153151
1,0.3388273
0,-0.3388273
0,0.2956862
0,-0.2956862
1,0.0031587
0,-0.0031587
0,0.1182779
0,-0.1182779
0,-0.5590488
0,0.1351299
0,-0.1351299
,
0,0.2259842
0,-0.2259842
1,0.4129741
0,-0.4129741
1,0.5306484
0,-0.5306484
1,
1,
1,0.0288362
0,-0.0288362
1,0.3394682
0,-0.3394682
1,
1,0.3042895
0,-0.3042895
1,
0,
1,0.2334422
0,-0.2334422
0,0.5158883
0,-0.5158883
0,0.1102141
0,-0.1102141
0,-0.555022
1,0.0798378
0,-0.0798378
0,-0.5027589
0,-0.527476
0,0.1794776
0,-0.1794776
0,0.0213847
0,-0.0213847
1,0.1152254
0,-0.1152254
0,0.1756331
0,-0.1756331
1,0.1978365
0,-0.1978365
1,0.0582204
0,-0.0582204
0,-0.4183275
1,0.1441409
0,-0.1441409
1,0.2336222
0,-0.2336222
,
1,0.4213413
0,-0.4213413
1,0.3330411
0,-0.3330411
1,
1,0.2150542
0,-0.2150542
0,
1,0.094815
0,-0.094815
1,0.4303022
0,-0.4303022
1,0.239684
0,-0.239684
1,0.283898
0,-0.283898
1,0.3209497
0,-0.3209497
1,
1,0.2396749
0,-0.2396749
0,-0.6197933
1,0.4453449
0,-0.4453449
1,0.5193458
0,-0.5193458
1,0.516104
0,-0.516104
1,0.3038093
0,-0.3038093
0,-0.6517367
0,0.5750779
0,-0.5750779
1,0.2269533
0,-0.2269533
1,0.9723369
0,-0.9723369
0,0.4032355
0,-0.4032355
1,0.0692046
0,-0.0692046
1,0.1844515
0,-0.1844515
0,-0.5920975
1,0.3072153
0,-0.3072153
1,
0,0.343623
0,-0.343623
1,0.1255442
0,-0.1255442
1,0.1091472
0,-0.1091472
1,0.2482279
0,-0.2482279
1,
1,0.2283556
0,-0.2283556
1,0.3361628
0,-0.3361628
1,
1,0.263626
0,-0.263626
1,0.099997
0,-0.099997
1,0.0671894
0,-0.0671894
0,0.3591821
0,-0.3591821
0,0.314319
0,-0.314319
1,0.4353296
0,-0.4353296
1,0.4845355
0,-0.4845355
0,0.1766153
0,-0.1766153
1,0.3511468
0,-0.3511468
1,0.1296326
0,-0.1296326
1,0.4678448
0,-0.4678448
0,0.241189
0,-0.241189
1,
1,
1,
1,
1,
1,
0,
1,0.4163621
0,-0.4163621
0,
1,0.3432124
0,-0.3432124
1,0.1568174
0,-0.1568174
0,0.134887
0,-0.134887
0,0.1603444
0,-0.1603444
0,0.4101766
0,-0.4101766
0,-0.6675392
0,0.6051855
0,-0.6051855
0,0.460182
0,-0.460182
1,0.3709505
0,-0.3709505
1,
1,0.3495692
0,-0.3495692
,0.3157061
,-0.3157061
1,0.5071051
0,-0.5071051
1,
1,
1,0.1231792
0,-0.1231792
1,0.4125042
0,-0.4125042
1,0.5331656
0,-0.5331656
0,0.5616822
0,-0.5616822
1,0.2298427
0,-0.2298427
1,0.4073319
0,-0.4073319
1,0.0232676
0,-0.0232676
1,0.571651
0,-0.571651
1,0.4166504
0,-0.4166504
1,0.9978409
0,-0.9978409
1,0.1620985
0,-0.1620985
1,0.1785966
0,-0.1785966
1,
0,0.3732172
0,-0.3732172
1,0.4128922
0,-0.4128922
1,
0,0.2213233
0,-0.2213233
0,0.0972953
0,-0.0972953
1,0.082144
0,-0.082144
1,0.2402617
0,-0.2402617
1,0.4736115
0,-0.4736115
0,0.3264617
0,-0.3264617
0,0.5789114
0,-0.5789114
1,0.2382789
0,-0.2382789
1,0.4234791
0,-0.4234791
0,0.4693922
0,-0.4693922
0,0.1315999
0,-0.1315999
0,0.3321421
0,-0.3321421
1,0.0384419
0,-0.0384419
1,0.2111542
0,-0.2111542
1,
0,0.531592
0,-0.531592
0,-0.7657844
0,0.2043484
0,-0.2043484
0,0.8223195
0,-0.8223195
1,0.1057315
0,-0.1057315
1,0.1892298
0,-0.1892298
1,0.4119682
0,-0.4119682
1,0.2102578
0,-0.2102578
0,-0.6050604
1,0.4542892
0,-0.4542892
0,0.2168534
0,-0.2168534
1,0.0387232
0,-0.0387232
1,0.1219938
0,-0.1219938
0,-0.461208
0,0.0315005
0,-0.0315005
1,0.1581672
0,-0.1581672
,0.2973721
,-0.2973721
1,0.2904185
0,-0.2904185
1,0.2117157
0,-0.2117157
1,0.1388638
0,-0.1388638
1,0.1407954
0,-0.1407954
1,0.4342814
0,-0.4342814
1,0.2565522
0,-0.2565522
1,0.0190857
0,-0.0190857
0,0.0779552
0,-0.0779552
0,-0.538533
0,0.2328114
0,-0.2328114
0,0.090771
0,-0.090771
0,0.0512231
0,-0.0512231
0,0.9908983
0,-0.9908983
0,-0.9921021
0,-0.9922344
1,0.0422029
0,-0.0422029
1,0.2995409
0,-0.2995409
0,0.2313998
0,-0.2313998
0,0.2327695
0,-0.2327695
0,0.5666476
0,-0.5666476
0,0.4980605
0,-0.4980605
0,0.302285
0,-0.302285
0,0.4994392
0,-0.4994392
0,0.4231539
0,-0.4231539
0,0.1569791
0,-0.1569791
0,0.2875534
0,-0.2875534
1,0.3529073
0,-0.3529073
1,0.3810391
0,-0.3810391
1,0.4574353
0,-0.4574353
1,0.2625892
0,-0.2625892
1,0.4989792
0,-0.4989792
1,0.4602683
0,-0.4602683
1,0.1080065
0,-0.1080065
0,0.4751442
0,-0.4751442
1,0.0970383
0,-0.0970383
1,0.3207986
0,-0.3207986
0,0.641281
0,-0.641281
0,0.4698257
0,-0.4698257
1,0.1367252
0,-0.1367252
1,0.4105359
0,-0.4105359
1,0.4084641
0,-0.4084641
1,0.4834599
0,-0.4834599
1,0.3073924
0,-0.3073924
1,0.1413059
0,-0.1413059
0,0.3142872
0,-0.3142872
1,0.3219841
0,-0.3219841
1,0.9554884
0,-0.9554884
0,0.0135446
0,-0.0135446
1,0.0759204
0,-0.0759204
1,0.0851969
0,-0.0851969
0,-0.4574034
,0.2616673
,-0.2616673
1,0.357884
0,-0.357884
1,0.1274329
0,-0.1274329
1,0.3930976
0,-0.3930976
0,0.3880894
0,-0.3880894
0,0.2169137
0,-0.2169137
1,0.1613288
0,-0.1613288
0,0.2800565
0,-0.2800565
0,0.5663442
0,-0.5663442
0,-0.7831573
1,
1,
0,0.7750903
0,-0.7750903
1,0.4243235
0,-0.4243235
1,0.2106289
0,-0.2106289
0,0.4707006
0,-0.4707006
1,0.2076856
0,-0.2076856
0,-0.6038267
0,0.3353347
0,-0.3353347
0,
1,0.1770933
0,-0.1770933
1,0.2851554
0,-0.2851554
0,-0.6425527
1,0.3810743
0,-0.3810743
1,0.4477787
0,-0.4477787
0,0.2395895
0,-0.2395895
1,0.2614952
0,-0.2614952
0,0.3214524
0,-0.3214524
0,0.3114806
0,-0.3114806
1,0.1654973
0,-0.1654973
0,-0.4860166
1,0.2249449
0,-0.2249449
0,0.2998739
0,-0.2998739
1,
1,
,0.4950354
,-0.4950354
1,0.1488385
0,-0.1488385
0,-0.4570625
0,-0.4941234
0,-0.4983245
1,0.2671808
0,-0.2671808
0,0.2372628
0,-0.2372628
0,0.2740265
0,-0.2740265
0,-0.4819537
0,0.4692237
0,-0.4692237
1,0.9969962
0,-0.9969962
0,-0.9979497
0,-0.9981881
1,0.9998126
0,-0.9998126
1,0.9998654
0,-0.9998654
1,
1,0.6741735
0,-0.6741735
1,0.5737654
0,-0.5737654
0,
1,
1,0.9561914
0,-0.9561914
1,0.445248
0,-0.445248
1,0.1606856
0,-0.1606856
0,-0.5797563
1,0.3636772
0,-0.3636772
0,
0,
1,0.7220418
0,-0.7220418
1,
1,
0,
1,0.281438
0,-0.281438
1,0.6316859
0,-0.6316859
1,
1,0.3400764
0,-0.3400764
0,0.4244518
0,-0.4244518
1,0.1564704
0,-0.1564704
1,0.5310255
0,-0.5310255
1,0.364197
0,-0.364197
,
1,0.9998149
0,-0.9998149
1,
1,
0,
1,
1,0.9998062
0,-0.9998062
1,
1,
0,0.934081
0,-0.934081
0,-0.9537197
0,-0.9623465
0,-0.9623972
0,-0.962448
1,0.9992032
0,-0.9992032
1,
0,
1,0.8355209
0,-0.8355209
1,
1,
1,
0,
1,0.4718555
0,-0.4718555
1,
1,
1,
1,0.2337706
0,-0.2337706
0,0.4604793
0,-0.4604793
1,0.2739424
0,-0.2739424
1,0.3233818
0,-0.3233818
1,0.0793332
0,-0.0793332
,0.1358609
,-0.1358609
1,
0,
1,0.9997523
0,-0.9997523
1,
1,
1,0.9999226
0,-0.9999226
1,
1,
0,0.99992
0,-0.99992
0,0.1489947
0,-0.1489947
1,0.2330801
0,-0.2330801
0,-0.601577
1,
1,
1,
1,0.7541195
0,-0.7541195
1,0.7746922
0,-0.7746922
1,
0,
1,0.4192444
0,-0.4192444
1,0.6276132
0,-0.6276132
1,0.9948453
0,-0.9948453
1,
0,0.2631533
0,-0.2631533
1,0.0951924
0,-0.0951924
1,0.3105538
0,-0.3105538
1,0.2221313
0,-0.2221313
,
1,
1,
1,
0,0.9995414
0,-0.9995414
1,
1,
1,0.9998827
0,-0.9998827
1,0.9999626
0,-0.9999626
1,
0,0.1383567
0,-0.1383567
1,0.0032686
0,-0.0032686
1,0.1504598
0,-0.1504598
1,0.3031361
0,-0.3031361
0,0.518258
0,-0.518258
1,0.101581
0,-0.101581
1,0.3662988
0,-0.3662988
1,0.6182538
0,-0.6182538
0,0.3886751
0,-0.3886751
1,0.0620724
0,-0.0620724
0,0.0645515
1,-0.0645515
1,0.2057739
0,-0.2057739
0,0.0486535
1,-0.0486535
0,-0.5243023
1,0.0106906
0,-0.0106906
1,0.1574064
0,-0.1574064
1,0.1552271
0,-0.1552271
,0.2213779
,-0.2213779
1,0.2336895
0,-0.2336895
0,-0.6161388
1,0.9938214
0,-0.9938214
0,-0.9938579
0,-0.9957716
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
0,-0.9957898
1,0.9998581
0,-0.9998581
0,-0.9998581
0,-0.9998783
1,0.9995592
0,-0.9995592
0,-0.9997617
1,0.2876603
0,-0.2876603
0,-0.6438123
1,0.1840425
0,-0.1840425
0,-0.5920109
1,
0,0.993225
0,-0.993225
1,0.1111152
0,-0.1111152
0,0.0806333
0,-0.0806333
1,0.2025734
0,-0.2025734
1,0.1128538
0,-0.1128538
0,0.147122
1,-0.147122
1,0.0569804
0,-0.0569804
1,0.43288
0,-0.43288
0,0.333611
0,-0.333611
1,0.5096105
0,-0.5096105
0,0.4807919
0,-0.4807919
0,
1,0.5062323
0,-0.5062323
1,0.5639579
0,-0.5639579
1,0.5118257
0,-0.5118257
0,-0.7558865
1,0.4426751
0,-0.4426751
1,0.3825969
0,-0.3825969
1,
,
1,0.9997789
0,-0.9997789
0,-0.9997789
1,
1,0.9999107
0,-0.9999107
1,
1,
1,
1,
1,
0,
1,
1,0.3582304
0,-0.3582304
1,
1,
1,
1,0.0290806
0,-0.0290806
0,0.0342288
1,-0.0342288
1,0.0881439
0,-0.0881439
1,0.1811258
0,-0.1811258
1,0.1054232
0,-0.1054232
0,-0.5526983
